location_id,latitude,longitude,elevation_m,scenario,period,month,precipitation_mm,mean_temperature_c,minimum_temperature_c,maximum_temperature_c,relative_humidity_percent,wind_speed_ms,consecutive_dry_days_index,heavy_rain_days,heat_stress_days,drought_tendency,coconut_climate_suitability,temperature_spread_c,precipitation_spread_fraction,data_source_type,generation_version
quezon,13.94,121.62,80,ssp126,2041-2060,1,125.092,26.192,21.992,31.192,79.097,2.245,0.1775,1.698,0.581,0.1775,0.7462,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,2,89.925,26.392,22.192,31.392,76.393,2.391,0.197,1.221,1.081,0.197,0.7121,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,3,98.319,26.992,22.792,31.992,75.561,2.445,0.1924,1.335,2.581,0.1924,0.7591,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,4,109.19,27.592,23.393,32.592,75.779,2.391,0.1863,1.482,4.081,0.1863,0.7382,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,5,176.264,27.692,23.492,32.692,80.12,2.245,0.1491,2.392,4.331,0.1491,0.8202,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,6,240.671,27.192,22.992,32.192,85.408,2.045,0.1133,3.267,3.081,0.1133,0.797,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,7,273.337,26.792,22.592,31.792,87.062,1.845,0.0951,3.71,2.081,0.0951,0.7605,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,8,261.416,26.892,22.692,31.892,86.823,1.699,0.1018,3.548,2.331,0.1018,0.7795,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,9,218.22,26.992,22.792,31.992,85.959,1.645,0.1258,2.962,2.581,0.1258,0.8325,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,10,212.253,26.992,22.792,31.992,85.84,1.699,0.1291,2.881,2.581,0.1291,0.839,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,11,190.652,26.792,22.592,31.792,84.408,1.845,0.1411,2.588,2.081,0.1411,0.8506,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2041-2060,12,157.855,26.392,22.192,31.392,81.752,2.045,0.1593,2.143,1.081,0.1593,0.8011,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,1,124.536,26.429,22.229,31.429,78.883,2.245,0.1913,1.705,1.847,0.1913,0.7569,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,2,89.514,26.629,22.429,31.629,76.183,2.391,0.2108,1.226,2.347,0.2108,0.723,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,3,97.86,27.229,23.029,32.229,75.35,2.445,0.2061,1.34,3.847,0.2061,0.7425,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,4,108.682,27.829,23.629,32.829,75.566,2.391,0.2001,1.488,5.347,0.2001,0.7207,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,5,175.466,27.929,23.729,32.929,79.902,2.245,0.163,2.403,5.597,0.163,0.8022,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,6,239.606,27.429,23.229,32.429,85.185,2.045,0.1274,3.281,4.347,0.1274,0.7813,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,7,272.128,27.029,22.829,32.029,86.835,1.845,0.1093,3.726,3.347,0.1093,0.7699,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,8,260.231,27.129,22.929,32.129,86.597,1.699,0.1159,3.563,3.597,0.1159,0.7768,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,9,217.204,27.229,23.029,32.229,85.737,1.645,0.1398,2.974,3.847,0.1398,0.8177,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,10,211.262,27.229,23.029,32.229,85.618,1.699,0.1431,2.893,3.847,0.1431,0.8241,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,11,189.781,27.029,22.829,32.029,84.188,1.845,0.1551,2.599,3.347,0.1551,0.8595,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2061-2080,12,157.153,26.629,22.429,31.629,81.536,2.045,0.1732,2.152,2.347,0.1732,0.8117,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,1,123.98,26.665,22.465,31.665,78.67,2.245,0.2051,1.713,3.112,0.2051,0.7677,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,2,89.102,26.865,22.665,31.865,75.972,2.391,0.2245,1.231,3.612,0.2245,0.7339,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,3,97.4,27.465,23.265,32.465,75.138,2.445,0.2199,1.345,5.112,0.2199,0.725,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,4,108.174,28.065,23.865,33.065,75.353,2.391,0.2139,1.494,6.613,0.2139,0.7031,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,5,174.668,28.165,23.965,33.165,79.683,2.245,0.177,2.413,6.862,0.177,0.7843,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,6,238.542,27.665,23.465,32.665,84.961,2.045,0.1415,3.295,5.612,0.1415,0.7656,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,7,270.919,27.265,23.065,32.265,86.608,1.845,0.1235,3.742,4.613,0.1235,0.7543,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,8,259.046,27.365,23.165,32.365,86.371,1.699,0.1301,3.578,4.862,0.1301,0.7612,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,9,216.188,27.465,23.265,32.465,85.514,1.645,0.1539,2.986,5.112,0.1539,0.8019,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,10,210.27,27.465,23.265,32.465,85.395,1.699,0.1572,2.905,5.112,0.1572,0.8083,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,11,188.911,27.265,23.065,32.265,83.968,1.845,0.169,2.609,4.613,0.169,0.8436,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp126,2081-2100,12,156.452,26.865,22.665,31.865,81.319,2.045,0.1871,2.161,3.612,0.1871,0.8222,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,1,126.205,25.72,21.52,30.72,79.524,2.275,0.1499,1.683,0.0,0.1499,0.7247,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,2,90.747,25.92,21.72,30.92,76.815,2.421,0.1696,1.21,0.0,0.1696,0.6902,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,3,99.238,26.52,22.32,31.52,75.985,2.475,0.1649,1.323,0.05,0.1649,0.7373,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,4,110.206,27.12,22.92,32.12,76.204,2.421,0.1588,1.469,1.55,0.1588,0.7733,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,5,177.861,27.22,23.02,32.22,80.557,2.275,0.1212,2.371,1.8,0.1212,0.856,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,6,242.799,26.72,22.52,31.72,85.856,2.075,0.0851,3.237,0.55,0.0851,0.7948,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,7,275.756,26.32,22.12,31.32,87.515,1.875,0.0668,3.677,0.0,0.0668,0.7349,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,8,263.787,26.42,22.22,31.42,87.276,1.729,0.0735,3.517,0.0,0.0735,0.754,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,9,220.252,26.52,22.32,31.52,86.405,1.675,0.0976,2.937,0.05,0.0976,0.8074,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,10,214.237,26.52,22.32,31.52,86.285,1.729,0.101,2.856,0.05,0.101,0.8139,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,11,192.394,26.32,22.12,31.32,84.848,1.875,0.1131,2.565,0.0,0.1131,0.8257,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,historical,12,159.258,25.92,21.72,30.92,82.185,2.075,0.1315,2.123,0.0,0.1315,0.78,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,1,125.278,26.114,21.914,31.114,79.168,2.275,0.1729,1.695,0.159,0.1729,0.7426,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,2,90.062,26.314,22.114,31.314,76.464,2.421,0.1925,1.219,0.659,0.1925,0.7084,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,3,98.472,26.914,22.714,31.914,75.632,2.475,0.1878,1.333,2.159,0.1878,0.7554,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,4,109.359,27.514,23.314,32.514,75.85,2.421,0.1817,1.48,3.659,0.1817,0.7441,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,5,176.53,27.614,23.414,32.614,80.193,2.275,0.1444,2.389,3.909,0.1444,0.8261,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,6,241.025,27.114,22.914,32.114,85.483,2.075,0.1086,3.262,2.659,0.1086,0.8022,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,7,273.741,26.714,22.514,31.714,87.137,1.875,0.0904,3.705,1.659,0.0904,0.7563,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,8,261.811,26.814,22.614,31.814,86.899,1.729,0.097,3.543,1.909,0.097,0.7752,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,9,218.559,26.914,22.714,31.914,86.034,1.675,0.1211,2.958,2.159,0.1211,0.8283,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,10,212.584,26.914,22.714,31.914,85.914,1.729,0.1244,2.877,2.159,0.1244,0.8348,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,11,190.942,26.714,22.514,31.714,84.481,1.875,0.1364,2.584,1.659,0.1364,0.8464,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2021-2040,12,158.089,26.314,22.114,31.314,81.824,2.075,0.1547,2.139,0.659,0.1547,0.7976,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,1,124.351,26.508,22.308,31.508,78.812,2.275,0.1959,1.708,2.269,0.1959,0.7605,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,2,89.377,26.708,22.508,31.708,76.113,2.421,0.2153,1.227,2.769,0.2153,0.7266,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,3,97.706,27.308,23.108,32.308,75.279,2.475,0.2107,1.342,4.269,0.2107,0.7367,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,4,108.512,27.908,23.708,32.908,75.495,2.421,0.2047,1.49,5.769,0.2047,0.7148,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,5,175.2,28.008,23.808,33.008,79.829,2.275,0.1677,2.406,6.019,0.1677,0.7963,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,6,239.251,27.508,23.308,32.508,85.11,2.075,0.1321,3.286,4.769,0.1321,0.776,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,7,271.725,27.108,22.908,32.108,86.759,1.875,0.114,3.732,3.769,0.114,0.7647,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,8,259.836,27.208,23.008,32.207,86.522,1.729,0.1206,3.568,4.019,0.1206,0.7716,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,9,216.866,27.308,23.108,32.308,85.662,1.675,0.1445,2.978,4.269,0.1445,0.8124,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,10,210.931,27.308,23.108,32.308,85.544,1.729,0.1478,2.897,4.269,0.1478,0.8189,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,11,189.491,27.108,22.908,32.108,84.115,1.875,0.1597,2.602,3.769,0.1597,0.8542,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2041-2060,12,156.92,26.708,22.508,31.708,81.463,2.075,0.1778,2.155,2.769,0.1778,0.8152,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,1,123.423,26.901,22.701,31.901,78.456,2.275,0.2189,1.72,4.378,0.2189,0.7784,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,2,88.691,27.101,22.901,32.101,75.761,2.421,0.2382,1.236,4.878,0.2382,0.7327,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,3,96.94,27.701,23.501,32.701,74.926,2.475,0.2336,1.351,6.378,0.2336,0.7075,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,4,107.666,28.301,24.101,33.301,75.141,2.421,0.2277,1.5,7.878,0.2277,0.6856,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,5,173.87,28.401,24.201,33.401,79.465,2.275,0.1909,2.423,8.128,0.1909,0.7664,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,6,237.478,27.901,23.701,32.901,84.737,2.075,0.1556,3.309,6.878,0.1556,0.7498,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,7,269.709,27.501,23.301,32.501,86.382,1.875,0.1377,3.758,5.878,0.1377,0.7387,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,8,257.86,27.601,23.401,32.601,86.145,1.729,0.1442,3.593,6.128,0.1442,0.7456,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,9,215.173,27.701,23.501,32.701,85.291,1.675,0.168,2.998,6.378,0.168,0.7861,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,10,209.278,27.701,23.501,32.701,85.173,1.729,0.1712,2.916,6.378,0.1712,0.7925,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,11,188.04,27.501,23.301,32.501,83.748,1.875,0.183,2.62,5.878,0.183,0.8277,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2061-2080,12,155.75,27.101,22.901,32.101,81.103,2.075,0.201,2.17,4.878,0.201,0.8206,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,1,122.496,27.295,23.095,32.295,78.1,2.275,0.2419,1.731,6.487,0.2419,0.7609,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,2,88.006,27.495,23.295,32.495,75.41,2.421,0.2611,1.244,6.987,0.2611,0.7037,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,3,96.174,28.095,23.895,33.095,74.573,2.475,0.2566,1.359,8.487,0.2566,0.6784,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,4,106.819,28.695,24.495,33.695,74.786,2.421,0.2507,1.51,9.988,0.2507,0.6564,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,5,172.539,28.795,24.595,33.795,79.101,2.275,0.2141,2.439,10.237,0.2141,0.7365,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,6,235.704,28.295,24.095,33.295,84.364,2.075,0.1791,3.331,8.987,0.1791,0.7236,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,7,267.693,27.895,23.695,32.895,86.004,1.875,0.1613,3.783,7.987,0.1613,0.7128,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,8,255.885,27.995,23.795,32.995,85.768,1.729,0.1678,3.617,8.237,0.1678,0.7197,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,9,213.479,28.095,23.895,33.095,84.92,1.675,0.1914,3.017,8.487,0.1914,0.7598,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,10,207.625,28.095,23.895,33.095,84.803,1.729,0.1947,2.934,8.487,0.1947,0.7662,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,11,186.588,27.895,23.695,32.895,83.382,1.875,0.2063,2.637,7.987,0.2063,0.8011,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp245,2081-2100,12,154.581,27.495,23.295,32.495,80.742,2.075,0.2241,2.185,6.987,0.2241,0.791,0.8,0.2,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,1,126.205,25.72,21.52,30.72,79.524,2.305,0.1499,1.683,0.0,0.1499,0.7247,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,2,90.747,25.92,21.72,30.92,76.815,2.451,0.1696,1.21,0.0,0.1696,0.6902,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,3,99.238,26.52,22.32,31.52,75.985,2.505,0.1649,1.323,0.05,0.1649,0.7373,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,4,110.206,27.12,22.92,32.12,76.204,2.451,0.1588,1.469,1.55,0.1588,0.7733,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,5,177.861,27.22,23.02,32.22,80.557,2.305,0.1212,2.371,1.8,0.1212,0.856,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,6,242.799,26.72,22.52,31.72,85.856,2.105,0.0851,3.237,0.55,0.0851,0.7948,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,7,275.756,26.32,22.12,31.32,87.515,1.905,0.0668,3.677,0.0,0.0668,0.7349,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,8,263.787,26.42,22.22,31.42,87.276,1.759,0.0735,3.517,0.0,0.0735,0.754,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,9,220.252,26.52,22.32,31.52,86.405,1.705,0.0976,2.937,0.05,0.0976,0.8074,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,10,214.237,26.52,22.32,31.52,86.285,1.759,0.101,2.856,0.05,0.101,0.8139,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,11,192.394,26.32,22.12,31.32,84.848,1.905,0.1131,2.565,0.0,0.1131,0.8257,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,historical,12,159.258,25.92,21.72,30.92,82.185,2.105,0.1315,2.123,0.0,0.1315,0.78,0.35,0.08,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,1,124.907,26.271,22.071,31.271,79.026,2.305,0.1821,1.7,1.003,0.1821,0.7497,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,2,89.788,26.471,22.271,31.471,76.323,2.451,0.2016,1.222,1.503,0.2016,0.7157,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,3,98.166,27.071,22.871,32.071,75.491,2.505,0.197,1.336,3.003,0.197,0.7541,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,4,109.02,27.671,23.471,32.671,75.708,2.451,0.1909,1.484,4.503,0.1909,0.7324,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,5,175.998,27.771,23.571,32.771,80.047,2.305,0.1537,2.396,4.753,0.1537,0.8142,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,6,240.316,27.271,23.071,32.271,85.334,2.105,0.118,3.271,3.503,0.118,0.7917,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,7,272.934,26.871,22.671,31.871,86.986,1.905,0.0999,3.716,2.503,0.0999,0.7648,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,8,261.021,26.971,22.771,31.971,86.748,1.759,0.1065,3.553,2.753,0.1065,0.7838,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,9,217.882,27.071,22.871,32.071,85.885,1.705,0.1305,2.966,3.003,0.1305,0.8282,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,10,211.923,27.071,22.871,32.071,85.766,1.759,0.1338,2.885,3.003,0.1338,0.8347,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,11,190.362,26.871,22.671,31.871,84.335,1.905,0.1457,2.591,2.503,0.1457,0.8547,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2021-2040,12,157.621,26.471,22.271,31.471,81.68,2.105,0.1639,2.146,1.503,0.1639,0.8046,0.462,0.11,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,1,123.609,26.822,22.622,31.822,78.527,2.305,0.2143,1.717,3.956,0.2143,0.7748,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,2,88.828,27.022,22.822,32.022,75.832,2.451,0.2337,1.234,4.456,0.2337,0.7385,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,3,97.094,27.622,23.422,32.623,74.997,2.505,0.2291,1.349,5.956,0.2291,0.7134,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,4,107.835,28.222,24.022,33.222,75.212,2.451,0.2231,1.498,7.456,0.2231,0.6914,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,5,174.136,28.322,24.122,33.322,79.538,2.305,0.1863,2.419,7.706,0.1863,0.7724,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,6,237.832,27.822,23.622,32.822,84.812,2.105,0.1509,3.304,6.456,0.1509,0.7551,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,7,270.112,27.422,23.222,32.422,86.457,1.905,0.1329,3.753,5.456,0.1329,0.7439,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,8,258.256,27.522,23.322,32.522,86.22,1.759,0.1395,3.588,5.706,0.1395,0.7508,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,9,215.511,27.622,23.422,32.623,85.365,1.705,0.1633,2.994,5.956,0.1633,0.7914,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,10,209.609,27.622,23.422,32.623,85.247,1.759,0.1666,2.912,5.956,0.1666,0.7978,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,11,188.33,27.422,23.222,32.422,83.822,1.905,0.1784,2.617,5.456,0.1784,0.833,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2041-2060,12,155.984,27.022,22.822,32.022,81.175,2.105,0.1963,2.167,4.456,0.1963,0.8266,0.575,0.14,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2061-2080,1,122.311,27.374,23.174,32.374,78.029,2.305,0.2465,1.734,6.909,0.2465,0.755,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2061-2080,2,87.869,27.574,23.374,32.574,75.34,2.451,0.2657,1.245,7.409,0.2657,0.6979,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2061-2080,3,96.021,28.174,23.974,33.174,74.503,2.505,0.2612,1.361,8.909,0.2612,0.6726,0.688,0.17,synthetic_reference_based,climate-demo-1.0
quezon,13.94,121.62,80,ssp370,2061-2080,4,106.65,28.774,24.574,33.774,74.715,2.451,0.2553,1.512,10.409,0.2553,0.6505,0.688,0.17,synthetic_reference_based,climate-demo-1.0
